4 3 5.497787 3.386571 4.171969 (9.000000, 9.000000, -8.000000, 2.000000)
4 3 5.497787 3.850219 4.635617 (9.000000, 9.000000, -7.000000, 6.000000)
4 3 5.497787 3.850219 4.635617 (9.000000, 9.000000, -7.000000, 6.000000)
4 3 5.497787 4.559740 5.345138 (9.000000, 9.000000, -2.000000, 13.000000)
4 3 5.497787 4.559740 5.345138 (9.000000, 9.000000, -2.000000, 13.000000)
4 3 5.497787 4.559740 5.345138 (9.000000, 9.000000, -2.000000, 13.000000)
4 3 5.497787 4.559740 5.345138 (9.000000, 9.000000, -2.000000, 13.000000)
4 3 5.742766 3.228331 3.768750 (35.000000, 21.000000, -46.000000, 4.000000)
4 3 5.742766 3.228331 3.768750 (35.000000, 21.000000, -46.000000, 4.000000)
4 3 5.742766 3.709697 4.250117 (35.000000, 21.000000, -47.000000, 30.000000)
4 3 5.742766 3.709697 4.250117 (35.000000, 21.000000, -47.000000, 30.000000)
4 3 5.742766 3.709697 4.250117 (35.000000, 21.000000, -47.000000, 30.000000)
4 3 5.742766 3.709697 4.250117 (35.000000, 21.000000, -47.000000, 30.000000)
4 3 5.742766 4.641082 5.181501 (35.000000, 21.000000, -4.000000, 56.000000)
4 3 5.742766 4.641082 5.181501 (35.000000, 21.000000, -4.000000, 56.000000)
4 3 5.742766 4.641082 5.181501 (35.000000, 21.000000, -4.000000, 56.000000)
4 3 5.742766 4.641082 5.181501 (35.000000, 21.000000, -4.000000, 56.000000)
4 3 5.742766 4.641082 5.181501 (35.000000, 21.000000, -4.000000, 56.000000)
4 3 5.742766 4.641082 5.181501 (35.000000, 21.000000, -4.000000, 56.000000)
4 4 5.478921 6.211878 0.732956 (26.000000, 27.000000, 56.000000, 4.000000)
4 4 5.478921 6.211878 0.732956 (26.000000, 27.000000, 56.000000, 4.000000)
4 4 5.497787 4.712389 5.497787 (9.000000, 9.000000, 0.000000, 5.000000)
4 4 5.497787 4.712389 5.497787 (9.000000, 9.000000, 0.000000, 5.000000)
4 4 5.497787 4.712389 5.497787 (9.000000, 9.000000, 0.000000, 5.000000)
4 4 5.497787 4.712389 5.497787 (9.000000, 9.000000, 0.000000, 5.000000)
4 4 5.497787 5.355890 6.141288 (9.000000, 9.000000, 9.000000, 12.000000)
4 4 5.497787 5.355890 6.141288 (9.000000, 9.000000, 9.000000, 12.000000)
4 4 5.497787 5.355890 6.141288 (9.000000, 9.000000, 9.000000, 12.000000)
4 4 5.497787 5.355890 6.141288 (9.000000, 9.000000, 9.000000, 12.000000)
4 4 5.497787 5.924415 0.426627 (9.000000, 9.000000, 8.000000, 3.000000)
4 4 5.497787 5.924415 0.426627 (9.000000, 9.000000, 8.000000, 3.000000)
4 4 5.497787 6.283185 0.785398 (9.000000, 9.000000, 12.000000, 0.000000)
